,mail_id,label,prob,true_label
0,4410,phishing,95,1
1,4407,phishing,95,1
2,4406,phishing,95,1
3,2611,phishing,100,1
4,26,phishing,95,1
5,235,phishing,100,1
6,3208,phishing,100,1
7,3027,phishing,100,1
8,989,phishing,100,1
9,633,phishing,100%,1
10,5184,phishing,85,1
11,5183,phishing,85,1
12,5181,phishing,85,1
13,324,phishing,95,1
14,1445,phishing,100%,1
15,1010,phishing,95,1
16,166,phishing,90,1
17,1188,phishing,100,1
18,1189,phishing,100,1
19,1187,phishing,100,1
20,2706,phishing,100,1
21,4838,phishing,95,1
22,4837,phishing,85,1
23,4833,phishing,95,1
24,4831,phishing,95,1
25,4836,phishing,95,1
26,1901,phishing,95,1
27,1900,phishing,95,1
28,493,phishing,85,1
29,1786,phishing,100,1
30,1040,phishing,100,1
31,1489,phishing,95,1
32,1488,phishing,95,1
33,1480,phishing,100,1
34,2960,phishing,100%,1
35,2959,phishing,95,1
36,2205,phishing,100,1
37,2199,phishing,100,1
38,539,phishing,100,1
39,4570,phishing,95,1
40,4569,phishing,90,1
41,2504,phishing,95,1
42,2497,phishing,100,1
43,945,phishing,100,1
44,985,phishing,85%,1
45,78,phishing,95,1
46,77,phishing,90,1
47,2787,phishing,99,1
48,2785,phishing,95,1
49,308,phishing,95,1
