,mail_id,label,prob,true_label
0,5542,phishing,90,1
1,5528,phishing,85%,1
2,5526,phishing,95%,1
3,5525,phishing,95,1
4,5533,phishing,95,1
5,5548,phishing,95,1
6,5506,phishing,95,1
7,5498,phishing,95,1
8,5534,phishing,95,1
9,5532,phishing,95,1
10,2885,phishing,100,1
11,2884,phishing,100,1
12,2882,phishing,100,1
13,174,phishing,95,1
14,1224,phishing,100,1
15,1223,phishing,100,1
16,1324,phishing,90%,1
17,783,phishing,100,1
18,1157,phishing,85,1
19,61,phishing,95,1
20,1351,legit,10%,1
21,4963,phishing,95,1
22,4959,phishing,85,1
23,4951,phishing,95,1
24,4950,phishing,95,1
25,277,phishing,95,1
26,1371,phishing,100,1
27,1372,phishing,95,1
28,72,phishing,100%,1
29,503,phishing,95,1
30,502,phishing,95,1
31,1496,phishing,100,1
32,1497,phishing,95,1
33,2247,phishing,99,1
34,4561,phishing,95,1
35,563,phishing,100,1
36,2928,phishing,95,1
37,4128,phishing,85,1
38,4169,phishing,95,1
39,4158,legit,10,1
40,4166,phishing,95,1
41,4110,phishing,100,1
42,4163,phishing,95,1
43,4162,phishing,95,1
44,4136,phishing,95,1
45,4135,phishing,95,1
46,4167,phishing,85,1
47,4164,phishing,100,1
48,4131,phishing,95,1
49,4133,phishing,95,1
