,mail_id,label,prob,true_label
0,1946,legit,10,0
1,2004,legit,5%,0
2,1944,legit,10%,0
3,1984,legit,10,0
4,2002,legit,5,0
5,1942,legit,10,0
6,1996,legit,5,0
7,1943,legit,5,0
8,1998,legit,5%,0
9,2001,legit,5%,0
10,1940,legit,5,0
11,1941,legit,10,0
12,1939,legit,10,0
13,1993,phishing,85,0
14,1994,legit,10,0
15,1992,legit,10,0
16,1989,legit,10,0
17,2006,phishing,85,0
18,1945,legit,10,0
19,1937,legit,10,0
20,1988,legit,10,0
21,1935,legit,10,0
22,1934,legit,10,0
23,1999,legit,5%,0
24,1995,legit,10,0
25,2005,legit,10,0
26,1933,legit,10,0
27,1997,legit,10,0
28,1936,legit,5%,0
29,1927,legit,5%,0
30,1931,legit,10,0
31,1930,legit,5%,0
32,1928,legit,5,0
33,1926,legit,5,0
34,1923,legit,10,0
35,1938,legit,10%,0
36,1932,legit,5,0
37,1929,legit,10,0
38,1924,legit,5,0
39,1925,legit,5,0
40,1983,legit,5,0
41,1922,legit,5%,0
42,1921,legit,5,0
43,1920,legit,5,0
44,1919,legit,5,0
45,1918,legit,5,0
46,1917,legit,10,0
47,844,legit,5%,0
48,4086,legit,10%,0
49,1501,legit,5%,0
