,mail_id,label,prob,true_label
0,4647,phishing,95,1
1,5743,phishing,95,1
2,5741,phishing,95,1
3,4297,legit,20,1
4,567,phishing,95,1
5,776,phishing,95,1
6,4778,phishing,95,1
7,4777,phishing,95,1
8,4772,phishing,95,1
9,4776,phishing,100,1
10,1184,phishing,85,1
11,714,phishing,95,1
12,5725,phishing,95,1
13,5733,phishing,85,1
14,5717,phishing,95,1
15,797,phishing,85,1
16,1432,phishing,95,1
17,354,phishing,95,1
18,2661,phishing,95,1
19,3246,phishing,100,1
20,4644,phishing,95,1
21,4642,phishing,95,1
22,4641,phishing,95,1
23,4640,phishing,95,1
24,4639,phishing,95,1
25,898,phishing,95,1
26,5622,phishing,85,1
27,5621,phishing,85%,1
28,5619,phishing,95,1
29,5618,phishing,95,1
30,5609,phishing,85,1
31,5617,phishing,95,1
32,5613,phishing,95,1
33,5615,phishing,85,1
34,5606,phishing,95,1
35,5605,phishing,95,1
36,5603,phishing,95,1
37,5601,phishing,95,1
38,5597,legit,10%,1
39,5600,phishing,95,1
40,5608,phishing,95,1
41,4286,phishing,85,1
42,5805,phishing,85,1
43,5803,phishing,85,1
44,4551,phishing,100,1
45,5802,phishing,95,1
46,5804,phishing,90,1
47,5801,phishing,95,1
48,5798,phishing,85,1
49,1614,phishing,99,1
