,mail_id,label,prob,true_label
0,3137,phishing,100,1
1,1402,phishing,100,1
2,86,phishing,90,1
3,4568,phishing,95%,1
4,698,phishing,99,1
5,1083,phishing,85,1
6,4369,phishing,95,1
7,4373,phishing,95,1
8,4399,legit,10,1
9,4363,phishing,95,1
10,2601,phishing,99,1
11,2602,phishing,100%,1
12,2599,phishing,100,1
13,2598,phishing,100%,1
14,25,phishing,95,1
15,229,phishing,100,1
16,1682,phishing,100,1
17,2079,phishing,99,1
18,5176,phishing,95,1
19,5178,phishing,95,1
20,5177,phishing,95%,1
21,2858,phishing,99,1
22,2857,phishing,100,1
23,502,phishing,99,1
24,1443,phishing,100,1
25,4728,phishing,95,1
26,158,phishing,95,1
27,1134,phishing,99%,1
28,391,phishing,100%,1
29,2698,phishing,100,1
30,4804,phishing,95,1
31,4803,phishing,95,1
32,4798,phishing,95,1
33,4801,phishing,95,1
34,4797,phishing,95,1
35,4805,phishing,95,1
36,4800,phishing,95,1
37,4795,phishing,95,1
38,4799,phishing,95,1
39,259,phishing,95,1
40,1777,phishing,100%,1
41,1773,phishing,100,1
42,3271,phishing,99,1
43,3272,phishing,85,1
44,1328,phishing,85,1
45,2910,phishing,100,1
46,5048,phishing,95,1
47,3121,phishing,99,1
48,3122,phishing,99%,1
49,3318,phishing,100,1
