,mail_id,label,prob,true_label
0,1100,legit,5,0
1,993,legit,5,0
2,986,legit,5,0
3,544,legit,5%,0
4,991,legit,5%,0
5,990,legit,5,0
6,981,legit,5,0
7,989,legit,5,0
8,985,legit,5,0
9,1578,legit,5,0
10,987,legit,5%,0
11,983,legit,5%,0
12,988,legit,5%,0
13,1449,legit,5,0
14,539,legit,5,0
15,1777,legit,5,0
16,1776,legit,5,0
17,984,legit,5%,0
18,840,legit,5%,0
19,842,legit,5,0
20,841,phishing,75,0
21,838,legit,0,0
22,837,legit,10,0
23,4054,legit,5,0
24,1208,legit,5,0
25,1206,legit,5,0
26,1207,legit,5,0
27,1205,legit,5,0
28,833,legit,5,0
29,834,legit,5,0
30,1203,legit,5,0
31,286,legit,5,0
32,3993,legit,5%,0
33,276,legit,5,0
34,1169,legit,5%,0
35,268,legit,5%,0
36,1279,legit,5,0
37,293,legit,10,0
38,294,legit,10,0
39,292,legit,10%,0
40,161,legit,5%,0
41,160,legit,5,0
42,159,legit,5,0
43,278,legit,5,0
44,274,legit,5,0
45,150,legit,0,0
46,158,legit,10,0
47,157,legit,5,0
48,156,legit,5,0
49,155,legit,5%,0
