,mail_id,label,prob,true_label
0,3815,legit,5,0
1,2741,legit,5,0
2,2736,legit,0%,0
3,2734,legit,0,0
4,2731,legit,5,0
5,2732,legit,5,0
6,2729,legit,5%,0
7,3805,legit,5%,0
8,2730,legit,5,0
9,3640,legit,5,0
10,3639,legit,10%,0
11,3635,legit,5,0
12,2634,legit,0,0
13,3779,legit,5,0
14,3634,legit,5,0
15,2632,legit,5,0
16,3641,legit,5,0
17,2631,legit,5,0
18,3780,legit,10,0
19,2630,legit,5,0
20,3396,legit,5%,0
21,2628,legit,5,0
22,3397,legit,5%,0
23,2627,legit,5,0
24,2621,legit,0,0
25,2626,legit,5,0
26,2623,legit,5,0
27,2624,legit,0,0
28,2625,legit,5,0
29,2622,legit,0,0
30,3636,legit,5,0
31,3637,legit,5,0
32,2620,legit,5%,0
33,2619,legit,0,0
34,3395,legit,5,0
35,3394,legit,10,0
36,1408,legit,5,0
37,414,legit,5%,0
38,412,legit,10,0
39,1405,legit,5,0
40,1404,legit,5,0
41,1613,legit,5%,0
42,1554,legit,5%,0
43,410,legit,5,0
44,1553,legit,5,0
45,407,legit,5,0
46,408,legit,5,0
47,1552,legit,5,0
48,402,legit,5%,0
49,173,legit,5,0
