,mail_id,label,prob,true_label
0,673,phishing,99,1
1,2486,phishing,100,1
2,2483,phishing,100,1
3,3115,phishing,99,1
4,2773,phishing,100,1
5,1398,phishing,95,1
6,5103,phishing,95,1
7,5087,phishing,95,1
8,5102,phishing,95,1
9,5089,phishing,95,1
10,5081,phishing,95,1
11,1968,phishing,99,1
12,1967,phishing,95,1
13,1969,phishing,100,1
14,4329,legit,10%,1
15,2569,phishing,100%,1
16,227,phishing,95,1
17,1291,phishing,100,1
18,1289,phishing,99,1
19,1288,phishing,100,1
20,3180,phishing,100,1
21,4618,phishing,95,1
22,1664,phishing,100,1
23,1663,phishing,99,1
24,5808,phishing,100,1
25,3012,phishing,100,1
26,2052,phishing,100,1
27,1295,phishing,85%,1
28,2829,phishing,99,1
29,494,phishing,100,1
30,3060,phishing,100,1
31,141,phishing,95,1
32,1166,legit,10,1
33,1165,phishing,100,1
34,1164,phishing,100,1
35,744,phishing,100,1
36,743,phishing,100,1
37,742,phishing,100,1
38,738,phishing,95,1
39,1379,phishing,95,1
40,2393,phishing,100,1
41,1852,phishing,100%,1
42,1848,phishing,100,1
43,1847,phishing,100,1
44,1846,phishing,100%,1
45,1339,phishing,95,1
46,49,phishing,99,1
47,1735,phishing,100,1
48,1734,phishing,99,1
49,4654,phishing,100,1
