,mail_id,label,prob,true_label
0,3949,phishing,85,0
1,3948,phishing,90%,0
2,3947,legit,5,0
3,3946,legit,10,0
4,3945,phishing,85,0
5,3944,legit,5%,0
6,3943,legit,10%,0
7,3942,legit,5,0
8,3941,legit,10%,0
9,3940,legit,10,0
10,3939,legit,5,0
11,3935,legit,5,0
12,3938,legit,10%,0
13,3937,legit,10%,0
14,3117,legit,5%,0
15,2881,legit,5,0
16,3696,legit,5,0
17,2879,legit,0,0
18,3695,legit,5,0
19,3114,legit,5,0
20,3118,legit,5,0
21,3116,legit,10%,0
22,3694,legit,5,0
23,4025,legit,5,0
24,3115,legit,5%,0
25,3113,legit,5%,0
26,3112,legit,5,0
27,3111,legit,5,0
28,2878,legit,5,0
29,2525,legit,5,0
30,2884,legit,5,0
31,3690,legit,5,0
32,3689,legit,5,0
33,3687,legit,5,0
34,3688,legit,5,0
35,2875,legit,0,0
36,4023,legit,5,0
37,4024,legit,5%,0
38,2874,legit,5,0
39,2873,legit,0,0
40,2872,legit,0,0
41,3490,legit,5%,0
42,2876,legit,5,0
43,3683,legit,5%,0
44,3489,legit,5,0
45,3788,legit,5%,0
46,3787,legit,5,0
47,1456,legit,5,0
48,564,legit,10,0
49,1453,legit,5,0
