,mail_id,label,prob,true_label
0,3182,legit,5,0
1,3183,legit,5,0
2,3004,legit,5,0
3,3319,legit,5,0
4,3008,legit,5,0
5,3851,legit,0%,0
6,3317,legit,5,0
7,3180,legit,5,0
8,3850,legit,5,0
9,3316,legit,5,0
10,3315,legit,5,0
11,3314,legit,5,0
12,3770,legit,5,0
13,3005,legit,5%,0
14,3318,legit,5,0
15,3003,legit,5,0
16,3620,legit,5%,0
17,3619,legit,5,0
18,3169,legit,5,0
19,3311,legit,5,0
20,3772,legit,1,0
21,2958,legit,10,0
22,3763,legit,5,0
23,3290,legit,5,0
24,3761,legit,5,0
25,3762,legit,5,0
26,3765,legit,0,0
27,3773,legit,1,0
28,3303,legit,5,0
29,3617,legit,5,0
30,2494,legit,5,0
31,2492,legit,5,0
32,3802,legit,5,0
33,2988,legit,5%,0
34,2472,legit,5%,0
35,3574,legit,5,0
36,3801,legit,5,0
37,3582,legit,5,0
38,319,legit,5,0
39,3573,legit,5,0
