,mail_id,label,prob,true_label
0,552,phishing,100,1
1,551,phishing,100,1
2,720,phishing,95,1
3,3328,phishing,99,1
4,1533,phishing,100,1
5,1998,phishing,100,1
6,4404,phishing,95,1
7,4383,phishing,100,1
8,4381,phishing,85%,1
9,4380,phishing,100,1
10,4382,phishing,95,1
11,2607,phishing,100,1
12,453,phishing,95,1
13,1686,phishing,99,1
14,3026,phishing,99,1
15,574,phishing,95,1
16,2084,phishing,100%,1
17,2082,phishing,100,1
18,2081,phishing,100,1
19,2861,phishing,100,1
20,509,phishing,100,1
21,1578,phishing,95,1
22,3079,phishing,100,1
23,1183,phishing,100%,1
24,258,phishing,100,1
25,1136,phishing,100,1
26,894,phishing,100%,1
27,397,phishing,100,1
28,2705,phishing,99,1
29,1032,phishing,90%,1
30,4826,phishing,85,1
31,4827,phishing,95,1
32,4829,phishing,95,1
33,4821,phishing,95,1
34,4822,phishing,95,1
35,4820,phishing,95,1
36,4816,phishing,95,1
37,4819,phishing,95,1
38,1896,phishing,100,1
39,1783,phishing,95,1
40,1038,phishing,95,1
41,603,phishing,95,1
42,2197,phishing,95,1
43,716,phishing,95,1
44,664,phishing,100,1
45,2493,phishing,100,1
46,3125,phishing,95,1
47,1395,phishing,100,1
48,197,phishing,85,1
49,3320,phishing,100,1
