,mail_id,label,prob,true_label
0,2756,legit,5,0
1,3053,legit,5,0
2,3054,legit,5,0
3,3055,legit,5%,0
4,4011,phishing,85%,0
5,3441,legit,10,0
6,1099,legit,5,0
7,1097,legit,5,0
8,1098,legit,5,0
9,1096,legit,5,0
10,250,legit,5,0
11,447,legit,5,0
12,242,legit,5,0
13,449,legit,5%,0
14,444,legit,5,0
15,1562,legit,5,0
16,1560,legit,5,0
17,446,legit,5,0
18,1559,legit,5,0
19,4068,legit,5,0
20,1557,legit,5,0
21,248,legit,0,0
22,1561,legit,5%,0
23,1563,legit,5,0
24,1568,legit,5,0
25,1558,legit,5,0
26,251,legit,5,0
27,1571,legit,5,0
28,1567,legit,5,0
29,240,legit,5,0
30,238,legit,10,0
31,453,legit,5,0
32,1566,legit,5%,0
33,1569,legit,5,0
34,1565,legit,5,0
35,1570,legit,5,0
36,456,legit,5,0
37,1411,legit,5,0
38,252,legit,5%,0
39,1624,legit,5,0
40,1051,legit,5,0
41,454,legit,5,0
42,462,legit,5,0
43,1623,legit,5,0
44,1432,legit,5,0
45,1050,legit,5,0
46,1618,legit,5%,0
47,1440,legit,5,0
48,439,legit,10,0
49,255,legit,10,0
