,mail_id,label,prob,true_label
0,172,legit,5%,0
1,206,legit,0,0
2,205,legit,0%,0
3,951,legit,5,0
4,204,legit,5,0
5,1331,legit,5,0
6,203,legit,5,0
7,202,legit,0,0
8,200,legit,0,0
9,1332,legit,5%,0
10,201,legit,5,0
11,199,legit,5,0
12,197,legit,5,0
13,169,phishing,85,0
14,1327,legit,5,0
15,928,legit,5,0
16,929,legit,5%,0
17,170,legit,5,0
18,950,legit,5,0
19,932,legit,5,0
20,931,legit,5%,0
21,949,legit,5,0
22,1762,legit,5,0
23,926,legit,5%,0
24,171,legit,5,0
25,198,legit,5,0
26,1333,legit,5,0
27,1028,legit,5,0
28,1326,legit,5,0
29,1027,legit,5,0
30,1325,legit,5,0
31,1760,legit,5,0
32,1761,legit,5,0
33,338,legit,5,0
34,946,legit,5,0
35,945,legit,5,0
36,3857,phishing,85,0
37,3856,legit,10,0
38,3855,legit,0,0
39,3854,legit,10,0
40,3858,legit,5%,0
41,3997,phishing,85%,0
42,771,legit,5,0
43,763,legit,10%,0
44,1498,legit,5%,0
45,1128,legit,5,0
46,1127,legit,5,0
47,1183,legit,5,0
48,760,legit,5,0
49,761,legit,10%,0
