,mail_id,label,prob,true_label
0,1958,legit,5,0
1,2000,legit,5,0
2,1957,legit,5,0
3,1986,legit,5,0
4,1954,legit,5,0
5,1987,legit,5,0
6,1990,legit,5,0
7,1991,legit,5,0
8,1947,legit,5,0
9,1948,legit,5,0
10,1946,legit,5,0
11,2004,legit,5,0
12,1944,legit,5,0
13,1984,legit,5,0
14,2002,legit,5,0
15,1942,legit,5,0
16,1996,legit,5,0
17,1943,legit,5,0
18,1998,legit,5,0
19,2001,legit,5,0
20,1940,legit,5,0
21,1941,legit,5,0
22,1939,legit,5,0
23,1993,legit,10,0
24,1994,legit,5,0
25,1992,legit,5,0
26,1989,legit,5,0
27,2006,legit,5,0
28,1945,legit,5,0
29,1937,legit,5,0
30,1988,legit,5,0
31,1935,legit,5,0
32,1934,legit,5,0
33,1999,legit,5,0
34,1995,legit,5,0
35,2005,legit,5,0
36,1933,legit,5,0
37,1997,legit,5,0
38,1936,legit,5%,0
39,1927,legit,0,0
