,mail_id,label,prob,true_label
0,5002,phishing,100,1
1,5754,phishing,99%,1
2,5753,phishing,100,1
3,5747,phishing,100%,1
4,5749,phishing,100,1
5,5744,phishing,100%,1
6,5093,phishing,100,1
7,4298,phishing,100,1
8,4294,phishing,100,1
9,5637,phishing,100%,1
10,5633,phishing,100%,1
11,5632,phishing,100,1
12,5630,phishing,100,1
13,5628,phishing,100,1
14,5624,phishing,100,1
15,2896,phishing,100,1
16,2894,phishing,100%,1
17,330,phishing,100,1
18,182,phishing,100,1
19,181,phishing,100,1
20,1232,phishing,100,1
21,4559,phishing,100,1
22,2455,phishing,100,1
23,2751,phishing,100,1
24,5012,phishing,100,1
