,mail_id,label,prob,true_label
0,5339,phishing,95,1
1,706,phishing,95,1
2,131,phishing,95,1
3,327,phishing,95,1
4,4736,phishing,95,1
5,1109,phishing,85,1
6,3091,phishing,95,1
7,266,phishing,90,1
8,2722,phishing,99,1
9,2721,phishing,95,1
10,4934,phishing,100,1
11,4932,phishing,90,1
12,4936,phishing,95,1
13,4928,legit,10,1
14,4930,phishing,95,1
15,4926,legit,5%,1
16,4933,phishing,85,1
17,4920,phishing,85,1
18,4924,phishing,95,1
19,4921,phishing,100,1
20,1929,phishing,100,1
21,1928,phishing,100,1
22,457,phishing,95,1
23,1362,phishing,100,1
24,1826,phishing,100,1
25,1822,phishing,100%,1
26,1048,phishing,100%,1
27,1492,phishing,99,1
28,2981,phishing,95,1
29,2236,phishing,100,1
30,2234,phishing,100,1
31,1562,phishing,95,1
32,1071,phishing,90,1
33,2522,phishing,99,1
34,2524,phishing,100,1
35,2521,phishing,100,1
36,1442,phishing,95,1
37,1407,phishing,99,1
38,969,phishing,95,1
39,2807,phishing,100,1
40,2805,phishing,99,1
41,208,phishing,95,1
42,3329,phishing,100,1
43,1534,phishing,95,1
44,707,legit,10%,1
45,2355,phishing,95,1
46,4416,phishing,100,1
47,4414,phishing,85,1
48,4408,phishing,100,1
49,4409,phishing,95,1
