,mail_id,label,prob,true_label
0,20,legit,10,0
1,19,legit,5,0
2,17,legit,0,0
3,15,legit,5,0
4,1165,legit,5,0
5,28,legit,5,0
6,12,legit,0,0
7,10,legit,10,0
8,18,phishing,85,0
9,16,legit,10,0
10,392,legit,5,0
11,30,legit,10,0
12,32,legit,5,0
13,1538,legit,5,0
14,1163,legit,5,0
15,27,legit,10,0
16,1162,legit,5,0
17,36,legit,5%,0
18,8,legit,5%,0
19,7,legit,5,0
20,1393,legit,5,0
21,6,phishing,85,0
22,5,legit,5,0
23,1159,legit,0,0
24,4,legit,5,0
25,1309,legit,5,0
26,1160,legit,5%,0
27,2,legit,5,0
28,387,legit,5,0
29,911,legit,5,0
30,1307,legit,5,0
31,1308,legit,5,0
32,386,legit,5,0
33,1,legit,5,0
34,14,legit,10,0
35,924,legit,5,0
36,1157,legit,5%,0
37,910,legit,5,0
38,385,legit,5%,0
39,1313,legit,5%,0
40,1311,legit,5,0
41,1312,legit,5,0
42,1310,legit,5,0
43,25,legit,5,0
44,2991,legit,5,0
45,2973,legit,5,0
46,922,legit,5,0
47,13,legit,5%,0
48,920,legit,5,0
49,23,legit,5,0
