,mail_id,label,prob,true_label
0,3295,phishing,95,1
1,1502,phishing,98,1
2,2991,phishing,99,1
3,2990,phishing,100,1
4,2259,phishing,99,1
5,2258,phishing,99,1
6,2260,phishing,100,1
7,4193,phishing,100,1
8,4197,phishing,95,1
9,4191,phishing,100,1
10,4194,phishing,95,1
11,4199,phishing,95,1
12,4189,phishing,95,1
13,4182,phishing,95,1
14,4200,phishing,99,1
15,4186,phishing,99,1
16,4184,phishing,95,1
17,4157,phishing,98,1
18,4177,phishing,95,1
19,4179,phishing,95,1
20,4152,phishing,95,1
21,4151,phishing,95,1
22,4159,phishing,95,1
23,955,phishing,99,1
24,27,phishing,99,1
