,mail_id,label,prob,true_label
0,1557,legit,5,0
1,248,legit,5,0
2,1561,legit,5%,0
3,1563,legit,5,0
4,1568,legit,5,0
5,1558,legit,5,0
6,251,legit,5,0
7,1571,legit,5,0
8,1567,legit,5,0
9,240,legit,5,0
10,238,legit,5,0
11,453,legit,5,0
12,1566,legit,5%,0
13,1569,legit,5,0
14,1565,legit,5%,0
15,1570,legit,5,0
16,456,legit,5,0
17,1411,legit,5,0
18,252,legit,0%,0
19,1624,legit,5,0
20,1051,legit,5,0
21,454,legit,5,0
22,462,legit,5,0
23,1623,legit,5,0
24,1432,legit,5,0
25,1050,legit,1,0
26,1618,legit,5,0
27,1440,legit,5,0
28,439,legit,5%,0
29,255,legit,5,0
30,1439,legit,5,0
31,1438,legit,5,0
32,1620,legit,5,0
33,1056,legit,5,0
34,874,legit,5,0
35,876,legit,5,0
36,1514,legit,0,0
37,871,legit,5%,0
38,1235,legit,5,0
39,1227,legit,5,0
