,mail_id,label,prob,true_label
0,2512,legit,0%,0
1,2647,legit,5%,0
2,2646,legit,0,0
3,2645,legit,5%,0
4,2643,legit,0%,0
5,2644,legit,5,0
6,2642,legit,5,0
7,2664,legit,5,0
8,2639,legit,5,0
9,2976,legit,5,0
10,2637,legit,0,0
11,3643,legit,5,0
12,2665,legit,5,0
13,2657,legit,5,0
14,3213,legit,5%,0
15,2636,legit,5,0
16,3400,legit,5%,0
17,3646,legit,5,0
18,3642,legit,5%,0
19,3778,legit,5%,0
20,2638,legit,5,0
21,3776,legit,5,0
22,3775,legit,5%,0
23,3777,legit,5%,0
24,3999,legit,10,0
25,1356,legit,5,0
26,962,legit,5%,0
27,1353,legit,5%,0
28,1376,legit,5,0
29,957,legit,5%,0
30,955,legit,5,0
31,1371,legit,5,0
32,224,legit,10%,0
33,1373,legit,5,0
34,1345,legit,5,0
35,1372,legit,5,0
36,1370,legit,5%,0
37,223,legit,5,0
38,1362,legit,5,0
39,1361,legit,5%,0
40,1339,legit,5,0
41,1357,legit,5%,0
42,1369,legit,5%,0
43,1337,legit,5,0
44,1366,legit,5%,0
45,344,legit,5,0
46,1335,legit,5,0
47,1365,legit,5,0
48,954,legit,5,0
49,1364,legit,5,0
