,mail_id,label,prob,true_label
0,1522,phishing,100,1
1,690,phishing,100%,1
2,124,phishing,100,1
3,5133,phishing,95,1
4,5124,phishing,95,1
5,2307,phishing,99,1
6,2309,phishing,99,1
7,2308,phishing,100,1
8,1066,phishing,95,1
9,1065,phishing,100,1
10,1978,phishing,100,1
11,4333,phishing,90,1
12,4316,phishing,95,1
13,1293,phishing,100,1
14,3186,phishing,100,1
15,973,phishing,100,1
16,972,phishing,100,1
17,146,phishing,95,1
18,1169,phishing,99,1
19,1170,phishing,100%,1
20,761,phishing,99,1
21,2400,phishing,100%,1
22,2673,phishing,99%,1
23,2672,phishing,100%,1
24,4757,phishing,100,1
25,514,phishing,95,1
26,1863,phishing,100,1
27,4665,phishing,95,1
28,333,phishing,95,1
29,1259,phishing,95,1
30,2937,phishing,100,1
31,2938,phishing,100%,1
32,2940,phishing,95,1
33,2158,phishing,100%,1
34,2159,phishing,100,1
35,2156,phishing,100,1
36,555,phishing,99,1
37,5692,phishing,99,1
38,5686,phishing,95,1
39,2469,phishing,95,1
40,2466,phishing,100,1
41,937,phishing,100,1
42,3107,phishing,100,1
43,3108,phishing,100,1
44,286,phishing,85,1
45,4692,phishing,95,1
46,4691,phishing,95,1
47,681,phishing,95,1
48,682,phishing,100,1
49,5057,phishing,95,1
