,mail_id,label,prob,true_label
0,2082,legit,10,0
1,2136,legit,10,0
2,2084,legit,10,0
3,2080,legit,10,0
4,2074,legit,5%,0
5,2134,legit,10,0
6,2103,legit,10,0
7,2094,legit,10,0
8,2122,phishing,85,0
9,2107,legit,10,0
10,2085,legit,10,0
11,2121,phishing,85,0
12,2099,legit,10,0
13,2140,legit,10,0
14,2087,legit,10%,0
15,2102,legit,10,0
16,2092,legit,10,0
17,2135,legit,10,0
18,2110,legit,10,0
19,2120,legit,10,0
20,2093,legit,10%,0
21,2130,legit,10,0
22,2137,legit,10%,0
23,2115,legit,10,0
24,2133,legit,10,0
25,2073,legit,10,0
26,2132,legit,10,0
27,2075,legit,5,0
28,2109,legit,10,0
29,2076,legit,10,0
30,2119,legit,10,0
31,2088,phishing,85,0
32,2081,legit,10,0
33,2131,phishing,85,0
34,2097,legit,10,0
35,2091,legit,10,0
36,2126,legit,10,0
37,2098,legit,10,0
38,2101,legit,10,0
39,2118,legit,10,0
40,2129,legit,10,0
41,2138,legit,10,0
42,2139,legit,10%,0
43,2105,legit,10%,0
44,2083,legit,10,0
45,2071,legit,10%,0
46,2072,legit,5,0
47,2117,legit,5,0
48,2069,legit,5,0
49,2067,legit,5,0
