,mail_id,label,prob,true_label
0,1367,phishing,100,1
1,1828,phishing,100,1
2,1825,phishing,100%,1
3,3289,phishing,99,1
4,2244,phishing,100%,1
5,2243,phishing,100,1
6,2240,phishing,100%,1
7,1332,phishing,95,1
8,819,phishing,99,1
9,560,phishing,100,1
10,559,phishing,99,1
11,431,phishing,95,1
12,4708,phishing,85%,1
13,3144,phishing,100,1
14,3143,phishing,95,1
15,3142,phishing,100,1
16,296,phishing,95,1
17,295,phishing,95,1
18,91,phishing,95,1
19,4454,phishing,95,1
20,1404,phishing,90,1
21,210,phishing,95,1
22,3330,phishing,95,1
23,465,phishing,100,1
24,1089,phishing,100,1
25,2005,phishing,100,1
26,2001,phishing,99,1
27,4432,phishing,95,1
28,4428,phishing,85%,1
29,4427,phishing,95,1
30,4426,phishing,90,1
31,4422,phishing,95,1
32,4418,phishing,95,1
33,4424,phishing,99,1
34,4423,phishing,100,1
35,4421,phishing,100,1
36,4420,phishing,95,1
37,2617,phishing,100,1
38,2615,phishing,100,1
39,1306,phishing,95,1
40,1305,phishing,100,1
41,3211,phishing,100,1
42,1692,phishing,100,1
43,1693,phishing,95%,1
44,597,phishing,99,1
45,861,phishing,100%,1
46,5217,phishing,95,1
47,5212,phishing,95,1
48,5200,phishing,95,1
49,5199,phishing,95%,1
