,mail_id,label,prob,true_label
0,1203,legit,5,0
1,286,legit,5,0
2,3993,legit,5%,0
3,276,legit,5,0
4,1169,legit,5,0
5,268,legit,5%,0
6,1279,legit,5,0
7,293,legit,5%,0
8,294,legit,5,0
9,292,legit,5%,0
10,161,legit,5,0
11,160,legit,5%,0
12,159,legit,5,0
13,278,legit,5,0
14,274,legit,5,0
15,150,legit,5,0
16,158,legit,0%,0
17,157,legit,0%,0
18,156,legit,5,0
19,155,legit,5,0
20,153,legit,5,0
21,1168,legit,5,0
22,135,legit,5,0
23,1278,legit,5,0
24,1152,legit,5,0
25,165,legit,5,0
26,146,legit,5,0
27,148,legit,5,0
28,147,legit,5,0
29,2340,legit,5,0
30,145,legit,5,0
31,2338,legit,5,0
32,2330,legit,5,0
33,2337,legit,5,0
34,2344,legit,5,0
35,2345,legit,5,0
36,144,legit,5,0
37,143,legit,5,0
38,2339,legit,5,0
39,2328,legit,5,0
