,mail_id,label,prob,true_label
0,5011,phishing,100,1
1,5009,phishing,100%,1
2,5006,phishing,100,1
3,1949,phishing,100%,1
4,3305,phishing,100,1
5,203,phishing,100,1
6,2995,phishing,100%,1
7,618,phishing,100,1
8,571,phishing,100,1
9,2935,phishing,100,1
10,4230,phishing,100,1
11,4224,phishing,100,1
12,4228,phishing,100,1
13,4221,phishing,100,1
14,4212,phishing,100,1
15,4235,phishing,100,1
16,4225,phishing,100,1
17,4220,phishing,100,1
18,4222,phishing,100%,1
19,2545,phishing,100,1
20,957,phishing,100,1
21,5785,phishing,100,1
22,3166,phishing,100%,1
23,3164,phishing,100,1
24,3163,phishing,100,1
