,mail_id,label,prob,true_label
0,4601,phishing,95,1
1,5673,phishing,99,1
2,5671,phishing,99,1
3,5674,phishing,100,1
4,769,phishing,100,1
5,1046,phishing,100,1
6,4259,phishing,95,1
7,2384,phishing,99,1
8,3238,phishing,100,1
9,4631,phishing,99,1
10,4630,phishing,99,1
11,4626,phishing,100%,1
12,1725,phishing,100,1
13,1723,phishing,99,1
14,1719,phishing,100,1
15,370,phishing,100,1
16,2132,phishing,99,1
17,2131,phishing,100,1
18,5574,phishing,99,1
19,5564,phishing,100,1
20,5553,phishing,99,1
21,5549,phishing,99,1
22,5563,phishing,99,1
23,5546,phishing,99,1
24,5559,phishing,99,1
25,5556,phishing,99,1
26,5550,phishing,95,1
27,3100,phishing,99,1
28,1158,phishing,100,1
29,2447,phishing,100,1
30,2445,phishing,100,1
31,2446,phishing,100,1
32,2444,phishing,100,1
33,925,phishing,100,1
34,2738,phishing,100,1
35,4964,phishing,99,1
36,4962,phishing,99,1
37,280,phishing,99,1
38,504,phishing,99,1
39,3296,phishing,99,1
