,mail_id,label,prob,true_label
0,58,phishing,100,1
1,1790,phishing,95,1
2,1041,phishing,95,1
3,3276,phishing,95,1
4,181,phishing,95,1
5,180,phishing,95,1
6,2208,phishing,95,1
7,2206,phishing,99,1
8,810,legit,5%,1
9,809,phishing,99,1
10,545,phishing,99,1
11,542,phishing,100,1
12,541,phishing,100,1
13,2916,phishing,95,1
14,2917,phishing,100%,1
15,2505,phishing,95,1
16,3129,phishing,95,1
17,2790,phishing,95,1
18,198,phishing,95,1
19,1253,phishing,95,1
20,3321,phishing,95,1
21,127,phishing,99,1
22,628,phishing,95,1
23,2336,phishing,95,1
24,2335,phishing,100%,1
