,mail_id,label,prob,true_label
0,4410,phishing,95,1
1,4407,phishing,95,1
2,4406,phishing,95,1
3,2611,phishing,99,1
4,26,phishing,95,1
5,235,phishing,99,1
6,3208,phishing,100,1
7,3027,phishing,100,1
8,989,phishing,99,1
9,633,phishing,100,1
10,5184,phishing,95,1
11,5183,phishing,95,1
12,5181,phishing,95,1
13,324,phishing,95,1
14,1445,phishing,100%,1
15,1010,phishing,95,1
16,166,phishing,95,1
17,1188,phishing,100,1
18,1189,phishing,99,1
19,1187,phishing,99,1
20,2706,phishing,99,1
21,4838,phishing,95,1
22,4837,phishing,95,1
23,4833,phishing,95,1
24,4831,phishing,95,1
