,mail_id,label,prob,true_label
0,4607,phishing,95,1
1,1333,phishing,95,1
2,873,phishing,95,1
3,2044,phishing,100,1
4,626,phishing,99,1
5,490,phishing,99,1
6,1431,phishing,95,1
7,4678,phishing,85,1
8,5779,phishing,95,1
9,1354,legit,10%,1
10,5119,phishing,85,1
11,5115,phishing,95,1
12,5110,phishing,95,1
13,4309,phishing,85%,1
14,4307,phishing,85,1
15,4306,phishing,100,1
16,4299,phishing,100,1
17,4305,phishing,100%,1
18,1407,phishing,95,1
19,5042,phishing,95,1
20,5041,phishing,85%,1
21,5043,phishing,95,1
22,5035,phishing,95,1
23,5028,legit,5,1
24,5040,phishing,95,1
