,mail_id,label,prob,true_label
0,3893,legit,5%,0
1,3892,phishing,85%,0
2,3891,legit,5,0
3,3890,phishing,85,0
4,3889,legit,10%,0
5,3888,phishing,85%,0
6,3886,legit,5%,0
7,3887,legit,10%,0
8,3885,legit,5%,0
9,3880,legit,5%,0
10,3884,legit,10%,0
11,3883,legit,5,0
12,3882,legit,10,0
13,3881,phishing,85,0
14,1302,legit,5,0
15,2386,legit,10,0
16,2388,legit,10,0
17,2401,legit,20,0
18,2403,legit,10,0
19,2384,legit,10,0
20,2397,legit,10,0
21,2395,legit,10,0
22,2399,legit,10,0
23,2392,legit,10,0
24,2387,legit,5%,0
