,mail_id,label,prob,true_label
0,5306,phishing,95,1
1,5304,phishing,95,1
2,5303,phishing,95,1
3,5288,phishing,95%,1
4,5315,phishing,95,1
5,5309,phishing,95,1
6,5308,phishing,95,1
7,5310,phishing,95,1
8,5332,phishing,95,1
9,5284,phishing,95,1
10,5294,phishing,95,1
11,5293,phishing,85,1
12,5325,phishing,85,1
13,5300,phishing,85,1
14,5279,phishing,95,1
15,5298,phishing,95,1
16,5322,phishing,95,1
17,5321,phishing,95,1
18,5305,phishing,90,1
19,5297,phishing,95,1
20,5275,phishing,95,1
21,5316,phishing,95,1
22,5276,phishing,85,1
23,5270,phishing,95,1
24,5312,phishing,95,1
