,mail_id,label,prob,true_label
0,2417,phishing,95,1
1,2416,phishing,95,1
2,395,phishing,100,1
3,392,phishing,100%,1
4,2700,phishing,95,1
5,4818,phishing,95,1
6,4814,phishing,85,1
7,4807,phishing,95%,1
8,4809,phishing,100,1
9,4815,phishing,95,1
10,1893,phishing,99%,1
11,1779,phishing,100,1
12,1778,phishing,100%,1
13,538,phishing,100,1
14,715,phishing,95,1
15,3123,phishing,95,1
16,2782,phishing,100%,1
17,4276,phishing,85,1
18,4604,phishing,95,1
19,2816,phishing,100,1
20,5143,legit,10,1
21,5135,phishing,95,1
22,5132,phishing,85,1
23,2316,phishing,100,1
24,1069,phishing,95,1
