,mail_id,label,prob,true_label
0,4119,legit,10,1
1,4115,phishing,95,1
2,4120,phishing,95,1
3,4106,phishing,95,1
4,4108,phishing,95,1
5,2527,phishing,100,1
6,3147,phishing,99,1
7,298,phishing,95%,1
8,4700,phishing,95,1
9,2811,phishing,100,1
10,321,phishing,100%,1
11,1264,phishing,100%,1
12,852,phishing,95,1
13,129,phishing,100,1
14,1091,phishing,100,1
15,2015,phishing,100,1
16,4460,phishing,95,1
17,4459,phishing,85,1
18,4450,phishing,100,1
19,4449,phishing,100%,1
20,4452,phishing,95,1
21,4455,phishing,95,1
22,4458,phishing,95,1
23,4446,phishing,95,1
24,1270,phishing,85,1
