,mail_id,label,prob,true_label
0,3165,phishing,100,1
1,3161,phishing,99,1
2,1425,phishing,100,1
3,1426,phishing,100,1
4,1427,phishing,95,1
5,1420,phishing,99,1
6,4704,phishing,85,1
7,326,phishing,99,1
8,327,phishing,100,1
9,218,phishing,95,1
10,4688,phishing,95,1
11,2376,phishing,100%,1
12,2373,phishing,100,1
13,2374,phishing,100,1
14,1096,phishing,100,1
15,555,phishing,95,1
16,2031,phishing,100,1
17,2029,phishing,100%,1
18,4534,phishing,85,1
19,4535,phishing,95,1
20,4532,phishing,95,1
21,4530,phishing,95%,1
22,4531,phishing,95,1
23,4524,phishing,85,1
24,4525,phishing,85,1
