,mail_id,label,prob,true_label
0,1251,phishing,100,1
1,1252,phishing,100,1
2,1040,phishing,90,1
3,5164,phishing,100,1
4,5166,phishing,95,1
5,2334,phishing,100,1
6,2332,phishing,100,1
7,2330,phishing,100,1
8,2324,phishing,95,1
9,1159,phishing,95,1
10,1986,phishing,100,1
11,1983,phishing,99,1
12,4343,phishing,85%,1
13,4340,phishing,100,1
14,4392,phishing,95,1
15,4342,phishing,95,1
16,4338,phishing,90,1
17,4391,phishing,95,1
18,4388,phishing,95,1
19,4324,phishing,95,1
20,4334,phishing,95,1
21,2586,phishing,99,1
22,2585,phishing,100,1
23,222,phishing,100,1
24,221,phishing,99,1
