,mail_id,label,prob,true_label
0,5648,phishing,85,1
1,5636,phishing,95,1
2,892,phishing,100,1
3,2691,phishing,100,1
4,1767,phishing,100,1
5,3263,phishing,95,1
6,2949,phishing,100,1
7,2948,phishing,100,1
8,2947,phishing,100,1
9,2191,phishing,100%,1
10,2190,phishing,99,1
11,2187,phishing,100,1
12,532,phishing,100,1
13,531,phishing,100,1
14,416,phishing,95,1
15,1656,phishing,100,1
16,1065,phishing,95,1
17,5768,phishing,95%,1
18,5776,phishing,95,1
19,662,phishing,100%,1
20,3117,phishing,100,1
21,303,phishing,100,1
22,312,phishing,100%,1
23,448,phishing,100,1
24,687,phishing,100%,1
