,mail_id,label,prob,true_label
0,1131,legit,5,0
1,1905,legit,5,0
2,1903,legit,5,0
3,1901,legit,5,0
4,1899,legit,10,0
5,1908,legit,10,0
6,1902,legit,5,0
7,1897,legit,10,0
8,1916,legit,10,0
9,1900,legit,10,0
10,1912,legit,10,0
11,1914,legit,20,0
12,1895,legit,5,0
13,1907,legit,10,0
14,1909,legit,5,0
15,1913,legit,10,0
16,1893,legit,10,0
17,1904,legit,10,0
18,1896,legit,10,0
19,1898,legit,5,0
20,1906,legit,10,0
21,1910,legit,10,0
22,1911,legit,10,0
23,1894,legit,10,0
24,1915,legit,5,0
25,1892,legit,5,0
26,786,phishing,85,0
27,1800,legit,5,0
28,1799,legit,5,0
29,1500,legit,5,0
30,4030,legit,5%,0
31,3366,legit,5%,0
32,3365,legit,5,0
33,3017,legit,5,0
34,3364,legit,5%,0
35,3360,legit,10,0
36,3359,legit,5,0
37,3016,legit,5,0
38,3361,legit,5,0
39,3204,legit,10%,0
40,3014,legit,5,0
41,3357,legit,5,0
42,3358,legit,5,0
43,4007,phishing,85%,0
44,3356,legit,5,0
45,3625,legit,5,0
46,3355,legit,5%,0
47,3354,legit,5,0
48,4006,legit,5%,0
49,4046,legit,5,0
