,mail_id,label,prob,true_label
0,4558,phishing,100,1
1,1392,phishing,99,1
2,1161,phishing,100,1
3,2449,phishing,100,1
4,2743,phishing,100,1
5,4985,phishing,95,1
6,4983,phishing,100%,1
7,4972,phishing,99,1
8,534,phishing,100,1
9,532,phishing,99,1
10,1376,phishing,100,1
11,1226,phishing,100,1
12,1150,phishing,100,1
13,76,phishing,100,1
14,75,phishing,100,1
15,3295,phishing,99,1
16,1502,phishing,99,1
17,2991,phishing,100,1
18,2990,phishing,100,1
19,2259,phishing,99,1
20,2258,phishing,100,1
21,2260,phishing,100,1
22,4193,phishing,100,1
23,4197,phishing,99,1
24,4191,phishing,100,1
25,4194,phishing,99,1
26,4199,phishing,100,1
27,4189,phishing,99,1
28,4182,phishing,95,1
29,4200,phishing,99,1
30,4186,phishing,100,1
31,4184,phishing,100,1
32,4157,phishing,99,1
33,4177,phishing,99,1
34,4179,phishing,99,1
35,4152,phishing,100,1
36,4151,phishing,99,1
37,4159,phishing,99,1
38,955,phishing,100,1
39,27,phishing,100,1
