,mail_id,label,prob,true_label
0,1077,phishing,99,1
1,1076,phishing,100%,1
2,1160,phishing,95,1
3,96,phishing,95,1
4,925,phishing,95,1
5,4396,phishing,95%,1
6,4352,phishing,90%,1
7,4346,phishing,90,1
8,4349,phishing,95,1
9,4393,phishing,95,1
10,2587,phishing,95,1
11,1173,phishing,85,1
12,3195,phishing,95,1
13,589,phishing,100,1
14,1130,phishing,95,1
15,41,phishing,100,1
16,346,phishing,99,1
17,980,phishing,100%,1
18,5171,phishing,95,1
19,500,phishing,99,1
20,499,phishing,99,1
21,1027,phishing,85,1
22,1566,phishing,100,1
23,3073,phishing,100,1
24,1172,phishing,99%,1
25,1123,phishing,95,1
26,2413,phishing,100,1
27,2409,phishing,100,1
28,2410,phishing,99,1
29,387,phishing,100,1
30,1881,phishing,100,1
31,256,phishing,95,1
32,1350,phishing,100,1
33,483,phishing,95,1
34,1032,phishing,100,1
35,3260,phishing,95,1
36,2946,phishing,99,1
37,2182,phishing,100,1
38,2184,phishing,100,1
39,2181,phishing,95,1
40,2180,phishing,100,1
41,2177,phishing,100,1
42,529,phishing,99,1
43,530,phishing,100,1
44,528,phishing,100,1
45,2906,phishing,100,1
46,5758,phishing,95,1
47,5757,phishing,95,1
48,5739,phishing,95,1
49,660,phishing,99,1
