,mail_id,label,prob,true_label
0,5002,phishing,85,1
1,5754,phishing,85,1
2,5753,phishing,95,1
3,5747,legit,10,1
4,5749,phishing,95,1
5,5744,phishing,99%,1
6,5093,phishing,95,1
7,4298,phishing,100%,1
8,4294,phishing,95,1
9,5637,phishing,85,1
10,5633,phishing,85,1
11,5632,phishing,95,1
12,5630,phishing,95,1
13,5628,phishing,95,1
14,5624,phishing,95,1
15,2896,phishing,100,1
16,2894,phishing,100,1
17,330,phishing,95,1
18,182,phishing,95,1
19,181,phishing,95,1
20,1232,phishing,99,1
21,4559,phishing,95%,1
22,2455,phishing,100,1
23,2751,phishing,100,1
24,5012,phishing,95,1
25,5011,phishing,95,1
26,5009,phishing,85,1
27,5006,phishing,95,1
28,1949,phishing,100,1
29,3305,phishing,99,1
30,203,phishing,100,1
31,2995,phishing,100,1
32,618,phishing,95,1
33,571,phishing,95,1
34,2935,phishing,99,1
35,4230,phishing,85,1
36,4224,phishing,95,1
37,4228,phishing,95,1
38,4221,phishing,85,1
39,4212,phishing,95,1
40,4235,phishing,100%,1
41,4225,phishing,100,1
42,4220,phishing,95,1
43,4222,phishing,100,1
44,2545,phishing,100,1
45,957,phishing,95,1
46,5785,phishing,85,1
47,3166,phishing,100,1
48,3164,phishing,99,1
49,3163,phishing,99,1
