,mail_id,label,prob,true_label
0,1123,phishing,95,1
1,2413,phishing,100,1
2,2409,phishing,100,1
3,2410,phishing,100,1
4,387,phishing,100,1
5,1881,phishing,100%,1
6,256,phishing,95,1
7,1350,phishing,100,1
8,483,phishing,95,1
9,1032,phishing,100,1
10,3260,phishing,99%,1
11,2946,phishing,100,1
12,2182,phishing,100,1
13,2184,phishing,100,1
14,2181,phishing,99,1
15,2180,phishing,100,1
16,2177,phishing,100,1
17,529,phishing,100,1
18,530,phishing,100,1
19,528,phishing,100,1
20,2906,phishing,100%,1
21,5758,phishing,95,1
22,5757,phishing,95,1
23,5739,phishing,95,1
24,660,phishing,99%,1
