,mail_id,label,prob,true_label
0,3309,phishing,100,0
1,3170,phishing,95,0
2,3769,phishing,95,0
3,3000,phishing,95,0
4,3766,phishing,95,0
5,3284,phishing,95,0
6,3168,phishing,95,0
7,2999,phishing,100,0
8,3167,phishing,95,0
9,2998,phishing,100%,0
10,2997,phishing,100%,0
11,3283,phishing,95,0
12,3310,phishing,95,0
13,3179,phishing,95,0
14,3760,phishing,95,0
15,3298,phishing,95,0
16,2996,phishing,95,0
17,3299,phishing,95,0
18,3306,phishing,95,0
19,3305,phishing,95,0
20,3304,phishing,95,0
21,3297,phishing,95,0
22,3296,phishing,95,0
23,3300,phishing,95,0
24,3295,phishing,95,0
