,mail_id,label,prob,true_label
0,402,phishing,100,1
1,2714,phishing,100,1
2,2712,phishing,100,1
3,4870,phishing,100,1
4,4869,phishing,100,1
5,4861,phishing,99,1
6,4858,phishing,95%,1
7,4856,phishing,95%,1
8,4862,phishing,99,1
9,4857,phishing,99,1
10,4860,phishing,99,1
11,1908,phishing,100%,1
12,1365,phishing,100,1
13,59,phishing,100,1
14,56,phishing,100%,1
15,1792,phishing,100%,1
16,3278,phishing,100,1
17,2965,phishing,100,1
18,1640,phishing,100,1
19,1637,phishing,100,1
20,2512,phishing,100,1
21,2513,phishing,100,1
22,2509,phishing,100,1
23,2507,phishing,100,1
24,947,phishing,100,1
25,15,phishing,100,1
26,3131,phishing,100,1
27,2796,phishing,100,1
28,695,phishing,100,1
29,625,phishing,99,1
30,2340,phishing,99,1
31,1989,phishing,100,1
32,1988,phishing,100,1
33,1987,phishing,100,1
34,4360,phishing,99%,1
35,4347,phishing,100,1
36,4358,phishing,99,1
37,2591,phishing,100,1
38,2589,phishing,100,1
39,2588,phishing,100%,1
