,mail_id,label,prob,true_label
0,3165,phishing,100%,1
1,3161,phishing,99,1
2,1425,phishing,100,1
3,1426,phishing,100,1
4,1427,phishing,95,1
5,1420,phishing,99,1
6,4704,phishing,85,1
7,326,phishing,99,1
8,327,phishing,100,1
9,218,phishing,95,1
10,4688,phishing,95,1
11,2376,phishing,100,1
12,2373,phishing,100,1
13,2374,phishing,99,1
14,1096,phishing,100,1
15,555,phishing,95,1
16,2031,phishing,100,1
17,2029,phishing,100,1
18,4534,phishing,85,1
19,4535,phishing,95,1
20,4532,phishing,85,1
21,4530,phishing,95,1
22,4531,phishing,95,1
23,4524,phishing,85,1
24,4525,phishing,90,1
25,4526,phishing,95,1
26,4517,phishing,95,1
27,4509,phishing,85,1
28,4515,phishing,95,1
29,4521,phishing,95,1
30,4518,phishing,95,1
31,4519,phishing,95,1
32,4516,phishing,95,1
33,2642,phishing,100,1
34,1711,phishing,99,1
35,3053,phishing,100,1
36,365,phishing,100,1
37,1007,phishing,99,1
38,584,phishing,95,1
39,646,phishing,100,1
40,5479,phishing,95,1
41,5480,phishing,95,1
42,5501,phishing,95,1
43,5471,phishing,95,1
44,5473,phishing,95,1
45,5470,phishing,95,1
46,5460,phishing,85,1
47,5457,phishing,90,1
48,5494,phishing,95,1
49,5455,phishing,90%,1
