,mail_id,label,prob,true_label
0,1356,phishing,95,0
1,962,phishing,99%,0
2,1353,phishing,95%,0
3,1376,phishing,95,0
4,957,phishing,95,0
5,955,phishing,99,0
6,1371,phishing,95,0
7,224,phishing,95,0
8,1373,phishing,95,0
9,1345,phishing,95,0
10,1372,phishing,95,0
11,1370,phishing,95%,0
12,223,phishing,95,0
13,1362,phishing,95,0
14,1361,phishing,95,0
15,1339,phishing,95,0
16,1357,phishing,95,0
17,1369,phishing,95,0
18,1337,phishing,95,0
19,1366,phishing,100,0
20,344,phishing,95,0
21,1335,phishing,95,0
22,1365,phishing,95,0
23,954,phishing,95,0
24,1364,phishing,95,0
