,mail_id,label,prob,true_label
0,1343,phishing,100,0
1,1535,phishing,99,0
2,196,phishing,99,0
3,195,phishing,99,0
4,1534,phishing,100,0
5,226,phishing,100,0
6,193,phishing,100,0
7,194,phishing,100,0
8,959,phishing,100%,0
9,216,phishing,99,0
10,221,phishing,100,0
11,187,phishing,100,0
12,958,phishing,100%,0
13,351,phishing,100,0
14,960,phishing,100,0
15,220,phishing,100%,0
16,219,phishing,100,0
17,217,phishing,100,0
18,186,phishing,100%,0
19,185,phishing,100%,0
20,215,phishing,99,0
21,213,phishing,100,0
22,214,phishing,100,0
23,212,phishing,100,0
24,1342,phishing,100%,0
