,mail_id,label,prob,true_label
0,3012,phishing,95,1
1,2052,phishing,95,1
2,1295,legit,5%,1
3,2829,phishing,95,1
4,494,phishing,95,1
5,3060,phishing,95,1
6,141,phishing,95,1
7,1166,legit,10,1
8,1165,phishing,95,1
9,1164,phishing,95,1
10,744,phishing,95,1
11,743,phishing,95,1
12,742,phishing,95,1
13,738,phishing,95,1
14,1379,legit,10%,1
15,2393,phishing,95,1
16,1852,phishing,99,1
17,1848,phishing,100,1
18,1847,phishing,95,1
19,1846,phishing,99,1
20,1339,phishing,95,1
21,49,phishing,95,1
22,1735,phishing,100,1
23,1734,phishing,95,1
24,4654,phishing,95,1
