,mail_id,label,prob,true_label
0,533,phishing,100%,1
2,1840,phishing,100%,1
3,3299,phishing,100,1
4,2255,phishing,100%,1
5,4156,phishing,95,1
6,4174,phishing,85,1
7,4201,phishing,99,1
8,4147,phishing,95,1
9,4176,phishing,90,1
10,4155,phishing,95,1
11,4149,phishing,90,1
12,4175,phishing,95,1
13,4153,phishing,95,1
14,4150,phishing,95,1
15,805,phishing,95,1
16,854,phishing,95,1
17,4481,phishing,100%,1
18,4477,phishing,95,1
19,4474,phishing,95,1
20,4470,phishing,95,1
21,4479,phishing,95,1
22,3221,phishing,99,1
23,1704,phishing,99,1
24,605,phishing,100%,1
25,998,phishing,100%,1
