,mail_id,label,prob,true_label
0,3295,phishing,95,1
1,1502,phishing,90,1
2,2991,phishing,95,1
3,2990,phishing,95,1
4,2259,phishing,95,1
5,2258,phishing,95,1
6,2260,phishing,95,1
7,4193,phishing,95,1
8,4197,phishing,85,1
9,4191,phishing,95,1
10,4194,phishing,85,1
11,4199,legit,10,1
12,4189,phishing,85,1
13,4182,legit,10,1
14,4200,phishing,90,1
15,4186,phishing,95,1
16,4184,phishing,90,1
17,4157,phishing,85,1
18,4177,phishing,85,1
19,4179,phishing,85,1
20,4152,legit,10,1
21,4151,phishing,85,1
22,4159,phishing,85,1
23,955,phishing,99,1
24,27,phishing,95,1
