,mail_id,label,prob,true_label
0,3893,legit,5,0
1,3892,phishing,85%,0
2,3891,legit,5,0
3,3890,phishing,85%,0
4,3889,legit,5,0
5,3888,phishing,85,0
6,3886,legit,5%,0
7,3887,legit,5%,0
8,3885,legit,5,0
9,3880,legit,5,0
10,3884,legit,10%,0
11,3883,legit,5,0
12,3882,legit,5,0
13,3881,phishing,85,0
14,1302,legit,5,0
15,2386,legit,10,0
16,2388,legit,10,0
17,2401,phishing,85,0
18,2403,legit,10,0
19,2384,legit,10,0
20,2397,legit,10,0
21,2395,legit,10,0
22,2399,legit,10,0
23,2392,legit,10,0
24,2387,legit,5,0
25,2389,legit,5,0
26,2383,legit,5,0
27,2402,legit,10%,0
28,2400,legit,10,0
29,2381,legit,5,0
30,2396,legit,10,0
31,2394,legit,10,0
32,2398,legit,5%,0
33,2391,legit,5,0
34,2393,legit,5%,0
35,2382,legit,5%,0
36,2390,legit,10,0
37,2385,legit,10%,0
38,2380,legit,10,0
39,2379,legit,5,0
40,2378,legit,5,0
41,2377,legit,5,0
42,2376,legit,5,0
43,2375,legit,5,0
44,275,legit,5,0
45,1818,legit,5,0
46,3657,legit,5,0
47,2679,legit,5,0
48,2678,legit,5,0
49,2674,legit,5,0
