,mail_id,label,prob,true_label
0,234,legit,5,0
1,235,legit,5,0
2,953,legit,5,0
3,232,legit,5,0
4,1355,legit,5%,0
5,231,legit,5%,0
6,1346,legit,0%,0
7,1354,legit,5,0
8,229,legit,5,0
9,228,legit,5,0
10,356,legit,5,0
11,227,legit,5,0
12,1350,legit,5,0
13,225,legit,5,0
14,1347,legit,5,0
15,1343,legit,5,0
16,1535,legit,5,0
17,196,legit,5,0
18,195,legit,5,0
19,1534,legit,5%,0
20,226,legit,5,0
21,193,legit,5,0
22,194,legit,5,0
23,959,legit,5,0
24,216,legit,5,0
25,221,legit,1,0
26,187,legit,5%,0
27,958,legit,5,0
28,351,legit,5,0
29,960,legit,5%,0
30,220,legit,5,0
31,219,legit,5,0
32,217,legit,5,0
33,186,legit,5,0
34,185,legit,5,0
35,215,legit,1,0
36,213,legit,1,0
37,214,legit,1,0
38,212,legit,5,0
39,1342,legit,5,0
