,mail_id,label,prob,true_label
0,1311,legit,5,0
1,1312,legit,5,0
2,1310,legit,5,0
3,25,legit,5,0
4,2991,legit,5,0
5,2973,legit,5,0
6,922,legit,5,0
7,13,legit,5%,0
8,920,legit,1,0
9,23,legit,5,0
10,9,legit,5,0
11,322,legit,5,0
12,384,legit,5,0
13,2990,legit,5%,0
14,383,legit,5,0
15,917,legit,5%,0
16,3,legit,5,0
17,1154,legit,5,0
18,921,legit,5,0
19,2495,legit,5,0
20,919,legit,5,0
21,11,legit,5,0
22,918,legit,5,0
23,1531,legit,5,0
24,3739,legit,5%,0
25,3584,legit,5,0
26,2989,legit,5,0
27,3583,legit,5,0
28,1110,legit,5,0
29,1488,legit,5,0
30,1109,legit,5,0
31,1023,legit,1,0
32,645,legit,5,0
33,1626,legit,5,0
34,643,legit,5,0
35,641,legit,5,0
36,640,phishing,85,0
37,652,legit,5,0
38,1108,legit,5,0
39,1107,legit,5,0
