,mail_id,label,prob,true_label
0,997,phishing,100,1
1,2899,phishing,100,1
2,1626,phishing,100,1
3,5642,phishing,95,1
4,5646,phishing,100,1
5,5654,phishing,95,1
6,521,phishing,99,1
7,5772,phishing,95%,1
8,4296,phishing,95,1
9,4656,phishing,100,1
10,4658,phishing,95%,1
11,5140,phishing,95,1
12,5136,phishing,99,1
13,4389,phishing,95,1
14,4390,phishing,99,1
15,4318,phishing,100,1
16,4319,phishing,95%,1
17,4765,phishing,95,1
18,4763,phishing,95,1
19,4766,phishing,99,1
20,4764,phishing,95,1
21,4759,phishing,99,1
22,5694,phishing,95,1
23,5695,phishing,95,1
24,5693,phishing,95,1
25,5684,phishing,100%,1
26,5689,phishing,99,1
27,5688,phishing,95,1
28,5683,phishing,100,1
29,4720,phishing,95%,1
30,872,phishing,99,1
31,1547,phishing,100,1
32,1546,phishing,100,1
33,724,phishing,100,1
34,135,phishing,100,1
35,2041,phishing,99,1
36,2652,phishing,100%,1
37,1273,phishing,100,1
38,1333,phishing,100,1
39,2135,phishing,100,1
