,mail_id,label,prob,true_label
0,4861,phishing,85,1
1,4858,phishing,85,1
2,4856,legit,5%,1
3,4862,phishing,95,1
4,4857,phishing,85,1
5,4860,phishing,95,1
6,1908,phishing,99,1
7,1365,phishing,100,1
8,59,phishing,100,1
9,56,phishing,100%,1
10,1792,phishing,100,1
11,3278,phishing,100,1
12,2965,phishing,99,1
13,1640,phishing,99,1
14,1637,phishing,100,1
15,2512,phishing,100,1
16,2513,phishing,100,1
17,2509,phishing,100,1
18,2507,phishing,100,1
19,947,phishing,100,1
20,15,phishing,100%,1
21,3131,phishing,100,1
22,2796,phishing,95,1
23,695,phishing,100,1
24,625,phishing,95,1
