,mail_id,label,prob,true_label
0,3580,phishing,99,0
1,3262,phishing,99,0
2,3794,phishing,99,0
3,2481,phishing,100,0
4,2486,phishing,100,0
5,2484,phishing,100,0
6,3803,phishing,95,0
7,2485,phishing,100%,0
8,2951,phishing,100%,0
9,2949,phishing,100,0
10,2950,phishing,100,0
11,2948,phishing,100,0
12,2947,phishing,99,0
13,3800,phishing,100%,0
14,3733,phishing,95,0
15,3579,phishing,99,0
16,3578,phishing,100,0
17,3577,phishing,99,0
18,2476,phishing,100,0
19,3576,phishing,99,0
20,2480,phishing,100,0
21,2479,phishing,100,0
22,3732,phishing,100,0
23,2478,phishing,100,0
24,3734,phishing,99,0
