,mail_id,label,prob,true_label
0,533,phishing,99,1
1,1840,phishing,100,1
2,3299,phishing,99,1
3,2255,phishing,95,1
4,4156,phishing,95%,1
5,4174,phishing,85,1
6,4201,phishing,95,1
7,4147,phishing,85,1
8,4176,legit,10%,1
9,4155,phishing,90,1
10,4149,phishing,85,1
11,4175,phishing,85,1
12,4153,phishing,85,1
13,4150,phishing,85,1
14,805,phishing,85,1
15,854,legit,10%,1
16,4481,phishing,95%,1
17,4477,phishing,85,1
18,4474,phishing,95,1
19,4470,phishing,95,1
20,4479,legit,10,1
21,3221,phishing,95,1
22,1704,phishing,95,1
23,605,phishing,99,1
24,998,phishing,99,1
