,mail_id,label,prob,true_label
0,4093,phishing,90,1
1,4092,phishing,85,1
2,3145,phishing,95,1
3,1411,phishing,95,1
4,1410,phishing,95,1
5,317,phishing,95,1
6,1263,legit,10,1
7,4457,phishing,90,1
8,368,phishing,90,1
9,632,legit,5%,1
10,2360,phishing,95,1
11,2363,phishing,95,1
12,2362,phishing,99,1
13,2359,phishing,95,1
14,2006,phishing,95,1
15,4744,phishing,75,1
16,4444,phishing,85,1
17,4451,legit,5,1
18,4443,phishing,85,1
19,4441,phishing,85,1
20,4440,phishing,85,1
21,4438,phishing,85,1
22,4436,phishing,85,1
23,4434,phishing,85,1
24,4464,phishing,95,1
