,mail_id,label,prob,true_label
0,1215,phishing,95,0
1,850,phishing,95%,0
2,1213,phishing,95,0
3,1210,phishing,95%,0
4,1218,phishing,95,0
5,1212,phishing,95%,0
6,636,phishing,95,0
7,1586,phishing,95,0
8,634,phishing,95,0
9,629,phishing,95,0
10,635,phishing,95,0
11,1022,phishing,95,0
12,625,phishing,95,0
13,1105,phishing,95%,0
14,1486,phishing,95,0
15,615,phishing,95,0
16,613,phishing,95,0
17,1788,phishing,95,0
18,1787,phishing,95,0
19,610,phishing,95,0
20,3955,phishing,95%,0
21,3954,phishing,95%,0
22,3953,phishing,95%,0
23,3951,phishing,95,0
24,3950,phishing,95,0
