,mail_id,label,prob,true_label
0,1367,phishing,99,1
1,1828,phishing,100,1
2,1825,phishing,100,1
3,3289,phishing,99,1
4,2244,phishing,100%,1
5,2243,phishing,100,1
6,2240,phishing,100%,1
7,1332,phishing,95,1
8,819,phishing,100,1
9,560,phishing,100,1
10,559,phishing,99,1
11,431,phishing,95,1
12,4708,phishing,85,1
13,3144,phishing,100%,1
14,3143,phishing,95,1
15,3142,phishing,100,1
16,296,phishing,95,1
17,295,phishing,95,1
18,91,phishing,95,1
19,4454,phishing,95,1
20,1404,phishing,90%,1
21,210,phishing,95,1
22,3330,phishing,99%,1
23,465,phishing,100,1
24,1089,phishing,100,1
