,mail_id,label,prob,true_label
0,1890,legit,5,0
1,1888,legit,5,0
2,1885,legit,5,0
3,1886,legit,0,0
4,1887,legit,5,0
5,1884,legit,5,0
6,1882,legit,5,0
7,1878,legit,5,0
8,1880,legit,5,0
9,1859,legit,5,0
10,1866,legit,5,0
11,1868,legit,5,0
12,1870,legit,10%,0
13,1864,legit,5,0
14,1863,legit,5,0
15,1877,legit,5,0
16,1873,legit,5,0
17,1876,legit,5,0
18,1871,legit,5,0
19,1857,legit,5,0
20,1872,legit,5,0
21,1867,legit,5,0
22,1869,legit,5,0
23,1865,legit,5,0
24,1862,legit,5,0
25,1861,legit,5,0
26,1855,legit,5,0
27,1856,legit,5,0
28,1875,legit,5,0
29,1874,legit,5,0
30,1860,legit,5,0
31,1854,legit,5,0
32,1858,legit,5,0
33,773,legit,5,0
34,3774,legit,5,0
35,3335,legit,5,0
36,3012,legit,5,0
37,3191,legit,5%,0
38,3323,legit,5,0
39,3320,legit,5,0
