,mail_id,label,prob,true_label
0,3239,phishing,99,0
1,3238,phishing,100,0
2,3237,phishing,100%,0
3,3806,phishing,99,0
4,2744,phishing,100,0
5,2743,phishing,100,0
6,3807,phishing,100,0
7,2740,phishing,100,0
8,2739,phishing,100,0
9,2738,phishing,99,0
10,2737,phishing,100,0
11,2735,phishing,100%,0
12,2733,phishing,99,0
13,3434,phishing,100,0
14,3235,phishing,100%,0
15,3226,phishing,99,0
16,3225,phishing,100,0
17,1083,phishing,95,0
18,1087,phishing,100,0
19,1084,phishing,100,0
20,4067,phishing,100,0
21,1551,phishing,100,0
22,1045,phishing,100,0
23,1769,phishing,100,0
24,1770,phishing,100,0
