,mail_id,label,prob,true_label
0,5038,phishing,100,1
1,5034,phishing,100%,1
2,81,phishing,100%,1
3,1059,phishing,100,1
4,3309,phishing,100,1
5,3308,phishing,100,1
6,2999,phishing,100,1
7,576,phishing,100,1
8,4251,phishing,100,1
9,4266,phishing,99,1
10,4265,phishing,99,1
11,4562,phishing,100%,1
12,4663,phishing,99,1
13,2554,phishing,100,1
14,962,phishing,100%,1
15,5789,phishing,100,1
16,1197,phishing,100,1
17,4714,phishing,100%,1
18,4715,phishing,100,1
19,4718,phishing,99,1
20,3170,phishing,100,1
21,4600,phishing,99,1
22,4597,phishing,100%,1
23,4598,phishing,100,1
24,2823,phishing,100,1
