,mail_id,label,prob,true_label
0,5774,phishing,95,1
1,5775,phishing,95,1
2,5773,phishing,85,1
3,5762,phishing,95,1
4,5769,phishing,90,1
5,5770,phishing,95,1
6,5771,phishing,95,1
7,5765,phishing,95,1
8,5761,phishing,95,1
9,356,phishing,95,1
10,5109,phishing,85%,1
11,5105,phishing,90,1
12,5094,phishing,95,1
13,5100,phishing,85,1
14,4301,phishing,95,1
15,4303,phishing,85,1
16,4293,phishing,95,1
17,5782,phishing,85,1
18,1235,phishing,100,1
19,1233,phishing,95,1
20,285,phishing,100%,1
21,439,phishing,99,1
22,2753,phishing,99%,1
23,5027,phishing,95,1
24,5026,phishing,95,1
25,5020,phishing,95,1
26,5022,phishing,95,1
27,5024,phishing,95,1
28,5023,phishing,95,1
29,5031,phishing,95,1
30,5019,phishing,85%,1
31,5015,phishing,95,1
32,5021,phishing,95,1
33,5016,phishing,95,1
34,1382,phishing,100,1
35,1381,phishing,100,1
36,387,phishing,95,1
37,912,phishing,85,1
38,2997,phishing,95,1
39,2996,phishing,100,1
40,2278,phishing,100%,1
41,831,phishing,100,1
42,573,phishing,100,1
43,4243,phishing,95,1
44,4248,phishing,95%,1
45,4260,phishing,85%,1
46,4231,phishing,90,1
47,4234,phishing,95,1
48,4233,phishing,95,1
49,2550,phishing,100,1
