,mail_id,label,prob,true_label
0,153,legit,5,0
1,1168,legit,5,0
2,135,legit,5,0
3,1278,legit,5,0
4,1152,legit,5,0
5,165,legit,10%,0
6,146,legit,10,0
7,148,legit,10,0
8,147,legit,10,0
9,2340,legit,10,0
10,145,legit,10,0
11,2338,legit,5%,0
12,2330,legit,5,0
13,2337,legit,10,0
14,2344,legit,5,0
15,2345,legit,10,0
16,144,legit,10,0
17,143,legit,10,0
18,2339,legit,10,0
19,2328,legit,10,0
20,2336,legit,10,0
21,2334,legit,10%,0
22,142,legit,10,0
23,2331,legit,5,0
24,2333,legit,5,0
25,2341,legit,5,0
26,2322,legit,10,0
27,2332,legit,10%,0
28,2329,legit,10,0
29,2326,legit,5,0
30,141,legit,10,0
31,2343,legit,5,0
32,2323,legit,5,0
33,140,legit,10,0
34,2335,legit,5,0
35,2327,legit,5%,0
36,138,legit,10,0
37,2321,legit,10,0
38,139,legit,10,0
39,2342,legit,5,0
40,2325,legit,5,0
41,137,phishing,85,0
42,2320,legit,5,0
43,2324,legit,5,0
44,136,legit,5,0
45,129,legit,5,0
46,128,legit,5,0
47,1151,legit,5%,0
48,3241,legit,5,0
49,3236,legit,5,0
